ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LOS ESTÍMULOS,MONTO BRUTO DE LOS ESTÍMULOS,MONTO NETO DE LOS ESTÍMULOS,TIPO DE MONEDA DE LOS ESTÍMULOS,PERIODICIDAD DE LOS ESTÍMULOS
1569460313,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9171.54,9171.54,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460350,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460386,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460387,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460421,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7600.86,7600.86,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460422,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9171.54,9171.54,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460423,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,3227.61,3227.61,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459212,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459250,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8734.5,8734.5,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459251,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459283,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7211.34,7211.34,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459284,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,11464.38,11464.38,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459319,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5701.99,5701.99,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459353,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459354,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,2883.92,2883.92,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459386,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459423,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,14445.55,14445.55,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459424,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5763.53,5763.53,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459425,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,7722,7722,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459461,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459493,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7600.86,7600.86,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459494,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459527,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1303.47,1303.47,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459528,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459563,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459564,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459565,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4079.24,4079.24,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459599,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459600,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1596.13,1596.13,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459633,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459634,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459666,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12037.95,12037.95,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459667,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459701,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9171.54,9171.54,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459702,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1520.17,1520.17,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459742,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9560.61,9560.61,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459780,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12846.06,12846.06,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459815,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459852,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459853,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,7640.73,7640.73,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459854,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459891,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459925,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,11970.99,11970.99,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459958,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459959,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459996,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459997,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460034,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460036,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460072,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460111,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7648.47,7648.47,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460112,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7600.86,7600.86,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460146,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444327,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,7722,7722,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444443,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,3627.26,3627.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444706,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4861.38,4861.38,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444840,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5725.17,5725.17,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444841,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5152.65,5152.65,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444842,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5701.99,5701.99,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444903,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,2280.8,2280.8,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460173,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460174,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8564.04,8564.04,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460210,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460212,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7211.34,7211.34,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460249,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4058.86,4058.86,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460280,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460281,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1303.47,1303.47,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460315,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460352,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9630.36,9630.36,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460353,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7795.17,7795.17,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460388,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9658.44,9658.44,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460389,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460424,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,8102.29,8102.29,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460425,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,7281.9,7281.9,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459213,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459214,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459253,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4532.47,4532.47,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459285,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459286,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12648.42,12648.42,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459321,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459357,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459388,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8156.79,8156.79,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459389,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459426,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10918.08,10918.08,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459462,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459463,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,9652.5,9652.5,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459464,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459495,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,666.83,666.83,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459496,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459529,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,22176.72,22176.72,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459530,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459566,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459601,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459635,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8564.04,8564.04,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459636,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10699.83,10699.83,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459668,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8992.26,8992.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459669,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459703,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459704,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6842.97,6842.97,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459743,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459744,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459782,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459818,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459855,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9888.12,9888.12,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459856,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,11970.99,11970.99,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459892,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459893,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459927,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,972.11,972.11,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459928,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459961,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12846.06,12846.06,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459962,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6855.84,6855.84,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459998,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9171.54,9171.54,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459999,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1926.07,1926.07,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460074,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,2565.11,2565.11,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460075,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9086.26,9086.26,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460076,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,2076.66,2076.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460113,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6842.97,6842.97,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460114,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460115,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5701.99,5701.99,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460147,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460148,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1746.9,1746.9,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444709,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,8102.29,8102.29,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444711,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,5401.51,5401.51,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444778,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,2029.43,2029.43,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444844,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,6481.84,6481.84,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444845,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4079.24,4079.24,PESOS,EVALUCIÓN CUATRIMESTRAL
1569444847,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,4861.38,4861.38,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460175,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460213,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460250,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460251,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7239.87,7239.87,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460282,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12648.42,12648.42,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460283,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460317,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,10383.3,10383.3,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460354,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460355,24/06/2022,24/06/2022,ESTÍMULO AL DESEMPEÑO DEL PERSONAL ADMVO. DE CONFIANZA,8102.29,8102.29,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460390,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9171.54,9171.54,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460427,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8432.28,8432.28,PESOS,EVALUCIÓN CUATRIMESTRAL
1569460428,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459216,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459254,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7600.86,7600.86,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459255,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459287,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8030.16,8030.16,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459288,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9501.03,9501.03,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459323,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,12846.06,12846.06,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459324,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,2529.69,2529.69,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459358,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,9888.12,9888.12,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459359,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,7980.66,7980.66,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459392,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,1442.27,1442.27,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459428,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,8564.04,8564.04,PESOS,EVALUCIÓN CUATRIMESTRAL
1569459429,24/06/2022,24/06/2022,COMPLEMENTO AL SALARIO POR CALIDAD Y EFICIENCIA,6517.35,6517.35,PESOS,EVALUCIÓN CUATRIMESTRAL
