ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS GRATIFICACIONES,MONTO BRUTO DE LAS GRATIFICACIONES,MONTO NETO DE LAS GRATIFICACIONES,TIPO DE MONEDA DE LAS GRATIFICACIONES,PERIODICIDAD DE LAS GRATIFICACIONES
1569432884,24/06/2022,24/06/2022,AGUINALDO,46989.21,46989.21,PESOS,ANUAL
1569432886,24/06/2022,24/06/2022,AGUINALDO,17615.51,17615.51,PESOS,ANUAL
1569432970,24/06/2022,24/06/2022,AGUINALDO,17015.51,17015.51,PESOS,ANUAL
1569432972,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433057,24/06/2022,24/06/2022,AGUINALDO,24301.89,24301.89,PESOS,ANUAL
1569433060,24/06/2022,24/06/2022,AGUINALDO,18785.56,18785.56,PESOS,ANUAL
1569433142,24/06/2022,24/06/2022,AGUINALDO,25126.55,25126.55,PESOS,ANUAL
1569433145,24/06/2022,24/06/2022,AGUINALDO,33669.87,33669.87,PESOS,ANUAL
1569433223,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433226,24/06/2022,24/06/2022,AGUINALDO,17821.39,17821.39,PESOS,ANUAL
1569433282,24/06/2022,24/06/2022,AGUINALDO,14900.2,14900.2,PESOS,ANUAL
1569433285,24/06/2022,24/06/2022,AGUINALDO,10565.57,10565.57,PESOS,ANUAL
1569433287,24/06/2022,24/06/2022,AGUINALDO,15963.92,15963.92,PESOS,ANUAL
1569433377,24/06/2022,24/06/2022,AGUINALDO,17123.2,17123.2,PESOS,ANUAL
1569433379,24/06/2022,24/06/2022,AGUINALDO,18316.19,18316.19,PESOS,ANUAL
1569433459,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433461,24/06/2022,24/06/2022,AGUINALDO,27519.33,27519.33,PESOS,ANUAL
1569433542,24/06/2022,24/06/2022,AGUINALDO,21689.51,21689.51,PESOS,ANUAL
1569433545,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433629,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433631,24/06/2022,24/06/2022,AGUINALDO,18785.56,18785.56,PESOS,ANUAL
1569433717,24/06/2022,24/06/2022,AGUINALDO,18978.43,18978.43,PESOS,ANUAL
1569433719,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433802,24/06/2022,24/06/2022,AGUINALDO,22350.31,22350.31,PESOS,ANUAL
1569433805,24/06/2022,24/06/2022,AGUINALDO,24284.83,24284.83,PESOS,ANUAL
1569433936,24/06/2022,24/06/2022,AGUINALDO,17634.33,17634.33,PESOS,ANUAL
1569433938,24/06/2022,24/06/2022,AGUINALDO,19159.36,19159.36,PESOS,ANUAL
1569434025,24/06/2022,24/06/2022,AGUINALDO,17363.85,17363.85,PESOS,ANUAL
1569434028,24/06/2022,24/06/2022,AGUINALDO,11756.23,11756.23,PESOS,ANUAL
1569434144,24/06/2022,24/06/2022,AGUINALDO,22031.01,22031.01,PESOS,ANUAL
1569434147,24/06/2022,24/06/2022,AGUINALDO,20171.23,20171.23,PESOS,ANUAL
1569431588,24/06/2022,24/06/2022,AGUINALDO,17378.76,17378.76,PESOS,ANUAL
1569431591,24/06/2022,24/06/2022,AGUINALDO,17494.81,17494.81,PESOS,ANUAL
1569431695,24/06/2022,24/06/2022,AGUINALDO,17494.81,17494.81,PESOS,ANUAL
1569431699,24/06/2022,24/06/2022,AGUINALDO,18728.16,18728.16,PESOS,ANUAL
1569431797,24/06/2022,24/06/2022,AGUINALDO,8821.33,8821.33,PESOS,ANUAL
1569431800,24/06/2022,24/06/2022,AGUINALDO,31133.85,31133.85,PESOS,ANUAL
1569431894,24/06/2022,24/06/2022,AGUINALDO,27601.56,27601.56,PESOS,ANUAL
1569431897,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569431995,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569431998,24/06/2022,24/06/2022,AGUINALDO,31245.48,31245.48,PESOS,ANUAL
1569432104,24/06/2022,24/06/2022,AGUINALDO,20830.32,20830.32,PESOS,ANUAL
1569432107,24/06/2022,24/06/2022,AGUINALDO,19706.76,19706.76,PESOS,ANUAL
1569432191,24/06/2022,24/06/2022,AGUINALDO,20067.15,20067.15,PESOS,ANUAL
1569432193,24/06/2022,24/06/2022,AGUINALDO,21341.52,21341.52,PESOS,ANUAL
1569432196,24/06/2022,24/06/2022,AGUINALDO,13862.45,13862.45,PESOS,ANUAL
1569432269,24/06/2022,24/06/2022,AGUINALDO,34436.03,34436.03,PESOS,ANUAL
1569432271,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432355,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432357,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569432435,24/06/2022,24/06/2022,AGUINALDO,19433.07,19433.07,PESOS,ANUAL
1569432437,24/06/2022,24/06/2022,AGUINALDO,32691.24,32691.24,PESOS,ANUAL
1569432522,24/06/2022,24/06/2022,AGUINALDO,17493.79,17493.79,PESOS,ANUAL
1569432525,24/06/2022,24/06/2022,AGUINALDO,30443.72,30443.72,PESOS,ANUAL
1569432600,24/06/2022,24/06/2022,AGUINALDO,13574.83,13574.83,PESOS,ANUAL
1569432602,24/06/2022,24/06/2022,AGUINALDO,25608.93,25608.93,PESOS,ANUAL
1569432605,24/06/2022,24/06/2022,AGUINALDO,18333.33,18333.33,PESOS,ANUAL
1569432697,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432699,24/06/2022,24/06/2022,AGUINALDO,23954.73,23954.73,PESOS,ANUAL
1569432794,24/06/2022,24/06/2022,AGUINALDO,21999.36,21999.36,PESOS,ANUAL
1569432796,24/06/2022,24/06/2022,AGUINALDO,19433.05,19433.05,PESOS,ANUAL
1569432888,24/06/2022,24/06/2022,AGUINALDO,29801.8,29801.8,PESOS,ANUAL
1569432891,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432975,24/06/2022,24/06/2022,AGUINALDO,26585.96,26585.96,PESOS,ANUAL
1569432977,24/06/2022,24/06/2022,AGUINALDO,25880.2,25880.2,PESOS,ANUAL
1569432980,24/06/2022,24/06/2022,AGUINALDO,29651.73,29651.73,PESOS,ANUAL
1569433062,24/06/2022,24/06/2022,AGUINALDO,20118.01,20118.01,PESOS,ANUAL
1569433064,24/06/2022,24/06/2022,AGUINALDO,11183.91,11183.91,PESOS,ANUAL
1569433147,24/06/2022,24/06/2022,AGUINALDO,27668.88,27668.88,PESOS,ANUAL
1569433149,24/06/2022,24/06/2022,AGUINALDO,12772.89,12772.89,PESOS,ANUAL
1569433228,24/06/2022,24/06/2022,AGUINALDO,11743.67,11743.67,PESOS,ANUAL
1569433231,24/06/2022,24/06/2022,AGUINALDO,10565.57,10565.57,PESOS,ANUAL
1569433290,24/06/2022,24/06/2022,AGUINALDO,10052.41,10052.41,PESOS,ANUAL
1569433292,24/06/2022,24/06/2022,AGUINALDO,29234.11,29234.11,PESOS,ANUAL
1569433382,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433384,24/06/2022,24/06/2022,AGUINALDO,24717.69,24717.69,PESOS,ANUAL
1569433464,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433466,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433547,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433550,24/06/2022,24/06/2022,AGUINALDO,24097.33,24097.33,PESOS,ANUAL
1569433634,24/06/2022,24/06/2022,AGUINALDO,13574.83,13574.83,PESOS,ANUAL
1569433636,24/06/2022,24/06/2022,AGUINALDO,63931.81,63931.81,PESOS,ANUAL
1569433721,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433724,24/06/2022,24/06/2022,AGUINALDO,19110.04,19110.04,PESOS,ANUAL
1569433807,24/06/2022,24/06/2022,AGUINALDO,19489.4,19489.4,PESOS,ANUAL
1569433809,24/06/2022,24/06/2022,AGUINALDO,30907.33,30907.33,PESOS,ANUAL
1569433812,24/06/2022,24/06/2022,AGUINALDO,9801.29,9801.29,PESOS,ANUAL
1569433940,24/06/2022,24/06/2022,AGUINALDO,20251.69,20251.69,PESOS,ANUAL
1569433943,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569434031,24/06/2022,24/06/2022,AGUINALDO,18885.64,18885.64,PESOS,ANUAL
1569434033,24/06/2022,24/06/2022,AGUINALDO,18885.64,18885.64,PESOS,ANUAL
1569434150,24/06/2022,24/06/2022,AGUINALDO,20362.24,20362.24,PESOS,ANUAL
1569434153,24/06/2022,24/06/2022,AGUINALDO,8922.51,8922.51,PESOS,ANUAL
1569434156,24/06/2022,24/06/2022,AGUINALDO,17363.85,17363.85,PESOS,ANUAL
1569431593,24/06/2022,24/06/2022,AGUINALDO,19791.79,19791.79,PESOS,ANUAL
1569431596,24/06/2022,24/06/2022,AGUINALDO,33521.6,33521.6,PESOS,ANUAL
1569431599,24/06/2022,24/06/2022,AGUINALDO,9578.57,9578.57,PESOS,ANUAL
1569431702,24/06/2022,24/06/2022,AGUINALDO,30069.36,30069.36,PESOS,ANUAL
1569431705,24/06/2022,24/06/2022,AGUINALDO,46412.35,46412.35,PESOS,ANUAL
1569431803,24/06/2022,24/06/2022,AGUINALDO,10887.36,10887.36,PESOS,ANUAL
1569431805,24/06/2022,24/06/2022,AGUINALDO,31487.91,31487.91,PESOS,ANUAL
1569431901,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569431904,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432001,24/06/2022,24/06/2022,AGUINALDO,11145.12,11145.12,PESOS,ANUAL
1569432004,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432006,24/06/2022,24/06/2022,AGUINALDO,27314.17,27314.17,PESOS,ANUAL
1569432110,24/06/2022,24/06/2022,AGUINALDO,24996.24,24996.24,PESOS,ANUAL
1569432113,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432198,24/06/2022,24/06/2022,AGUINALDO,26244.72,26244.72,PESOS,ANUAL
1569432200,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432274,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432277,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432360,24/06/2022,24/06/2022,AGUINALDO,18118.8,18118.8,PESOS,ANUAL
1569432362,24/06/2022,24/06/2022,AGUINALDO,24996.24,24996.24,PESOS,ANUAL
1569432439,24/06/2022,24/06/2022,AGUINALDO,21062.77,21062.77,PESOS,ANUAL
1569432442,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432527,24/06/2022,24/06/2022,AGUINALDO,22669.59,22669.59,PESOS,ANUAL
1569432530,24/06/2022,24/06/2022,AGUINALDO,22134.05,22134.05,PESOS,ANUAL
1569432607,24/06/2022,24/06/2022,AGUINALDO,19843.44,19843.44,PESOS,ANUAL
1569432609,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432702,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432705,24/06/2022,24/06/2022,AGUINALDO,13603.6,13603.6,PESOS,ANUAL
1569432799,24/06/2022,24/06/2022,AGUINALDO,29087.64,29087.64,PESOS,ANUAL
1569432801,24/06/2022,24/06/2022,AGUINALDO,13231.17,13231.17,PESOS,ANUAL
1569432803,24/06/2022,24/06/2022,AGUINALDO,18926.23,18926.23,PESOS,ANUAL
1569432893,24/06/2022,24/06/2022,AGUINALDO,43962.96,43962.96,PESOS,ANUAL
1569432895,24/06/2022,24/06/2022,AGUINALDO,23132.95,23132.95,PESOS,ANUAL
1569432898,24/06/2022,24/06/2022,AGUINALDO,23476.15,23476.15,PESOS,ANUAL
1569432982,24/06/2022,24/06/2022,AGUINALDO,34786.01,34786.01,PESOS,ANUAL
1569432984,24/06/2022,24/06/2022,AGUINALDO,26124.44,26124.44,PESOS,ANUAL
1569433067,24/06/2022,24/06/2022,AGUINALDO,23803.45,23803.45,PESOS,ANUAL
1569433069,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433152,24/06/2022,24/06/2022,AGUINALDO,23982.85,23982.85,PESOS,ANUAL
1569433154,24/06/2022,24/06/2022,AGUINALDO,19462.24,19462.24,PESOS,ANUAL
1569433233,24/06/2022,24/06/2022,AGUINALDO,22791,22791,PESOS,ANUAL
1569433236,24/06/2022,24/06/2022,AGUINALDO,16667.92,16667.92,PESOS,ANUAL
1569433295,24/06/2022,24/06/2022,AGUINALDO,20463.57,20463.57,PESOS,ANUAL
1569433297,24/06/2022,24/06/2022,AGUINALDO,21689.51,21689.51,PESOS,ANUAL
1569433387,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433389,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433468,24/06/2022,24/06/2022,AGUINALDO,34022.65,34022.65,PESOS,ANUAL
1569433471,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433552,24/06/2022,24/06/2022,AGUINALDO,18654.15,18654.15,PESOS,ANUAL
1569433555,24/06/2022,24/06/2022,AGUINALDO,39903.96,39903.96,PESOS,ANUAL
1569433639,24/06/2022,24/06/2022,AGUINALDO,20968.11,20968.11,PESOS,ANUAL
1569433641,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433726,24/06/2022,24/06/2022,AGUINALDO,27045.67,27045.67,PESOS,ANUAL
1569433728,24/06/2022,24/06/2022,AGUINALDO,10639.16,10639.16,PESOS,ANUAL
1569433814,24/06/2022,24/06/2022,AGUINALDO,30695.36,30695.36,PESOS,ANUAL
1569433816,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433945,24/06/2022,24/06/2022,AGUINALDO,15737.99,15737.99,PESOS,ANUAL
1569433947,24/06/2022,24/06/2022,AGUINALDO,19159.35,19159.35,PESOS,ANUAL
1569434036,24/06/2022,24/06/2022,AGUINALDO,22814.85,22814.85,PESOS,ANUAL
1569434039,24/06/2022,24/06/2022,AGUINALDO,16536.2,16536.2,PESOS,ANUAL
1569434160,24/06/2022,24/06/2022,AGUINALDO,35016.36,35016.36,PESOS,ANUAL
1569434163,24/06/2022,24/06/2022,AGUINALDO,33905.16,33905.16,PESOS,ANUAL
1569431602,24/06/2022,24/06/2022,AGUINALDO,22619.05,22619.05,PESOS,ANUAL
1569431605,24/06/2022,24/06/2022,AGUINALDO,29372.28,29372.28,PESOS,ANUAL
1569431708,24/06/2022,24/06/2022,AGUINALDO,24427.56,24427.56,PESOS,ANUAL
1569431711,24/06/2022,24/06/2022,AGUINALDO,15325.92,15325.92,PESOS,ANUAL
1569431714,24/06/2022,24/06/2022,AGUINALDO,21247.56,21247.56,PESOS,ANUAL
1569431808,24/06/2022,24/06/2022,AGUINALDO,10252.83,10252.83,PESOS,ANUAL
1569431811,24/06/2022,24/06/2022,AGUINALDO,11433.12,11433.12,PESOS,ANUAL
1569431907,24/06/2022,24/06/2022,AGUINALDO,24786.68,24786.68,PESOS,ANUAL
1569431911,24/06/2022,24/06/2022,AGUINALDO,24996.24,24996.24,PESOS,ANUAL
1569432009,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432012,24/06/2022,24/06/2022,AGUINALDO,22751.79,22751.79,PESOS,ANUAL
1569432116,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432120,24/06/2022,24/06/2022,AGUINALDO,20046.24,20046.24,PESOS,ANUAL
1569432203,24/06/2022,24/06/2022,AGUINALDO,27886.68,27886.68,PESOS,ANUAL
1569432205,24/06/2022,24/06/2022,AGUINALDO,5174.84,5174.84,PESOS,ANUAL
1569432279,24/06/2022,24/06/2022,AGUINALDO,21987.57,21987.57,PESOS,ANUAL
1569432282,24/06/2022,24/06/2022,AGUINALDO,21247.56,21247.56,PESOS,ANUAL
1569432364,24/06/2022,24/06/2022,AGUINALDO,22703.97,22703.97,PESOS,ANUAL
1569432367,24/06/2022,24/06/2022,AGUINALDO,10349.28,10349.28,PESOS,ANUAL
1569432444,24/06/2022,24/06/2022,AGUINALDO,20657.36,20657.36,PESOS,ANUAL
1569432447,24/06/2022,24/06/2022,AGUINALDO,26611.71,26611.71,PESOS,ANUAL
1569432532,24/06/2022,24/06/2022,AGUINALDO,26823.11,26823.11,PESOS,ANUAL
1569432535,24/06/2022,24/06/2022,AGUINALDO,17064.88,17064.88,PESOS,ANUAL
1569432537,24/06/2022,24/06/2022,AGUINALDO,23803.45,23803.45,PESOS,ANUAL
1569432612,24/06/2022,24/06/2022,AGUINALDO,16346.65,16346.65,PESOS,ANUAL
1569432614,24/06/2022,24/06/2022,AGUINALDO,13367.64,13367.64,PESOS,ANUAL
1569432617,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432707,24/06/2022,24/06/2022,AGUINALDO,18825.65,18825.65,PESOS,ANUAL
1569432710,24/06/2022,24/06/2022,AGUINALDO,12772.89,12772.89,PESOS,ANUAL
1569432806,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432809,24/06/2022,24/06/2022,AGUINALDO,23395.4,23395.4,PESOS,ANUAL
1569432900,24/06/2022,24/06/2022,AGUINALDO,23476.15,23476.15,PESOS,ANUAL
1569432903,24/06/2022,24/06/2022,AGUINALDO,19433.05,19433.05,PESOS,ANUAL
1569432987,24/06/2022,24/06/2022,AGUINALDO,16432.72,16432.72,PESOS,ANUAL
1569432989,24/06/2022,24/06/2022,AGUINALDO,25151.2,25151.2,PESOS,ANUAL
1569433072,24/06/2022,24/06/2022,AGUINALDO,19433.05,19433.05,PESOS,ANUAL
1569433074,24/06/2022,24/06/2022,AGUINALDO,24649.08,24649.08,PESOS,ANUAL
1569433157,24/06/2022,24/06/2022,AGUINALDO,26437.76,26437.76,PESOS,ANUAL
1569433159,24/06/2022,24/06/2022,AGUINALDO,20361.61,20361.61,PESOS,ANUAL
1569433162,24/06/2022,24/06/2022,AGUINALDO,27668.88,27668.88,PESOS,ANUAL
1569433238,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433240,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569433299,24/06/2022,24/06/2022,AGUINALDO,16920.21,16920.21,PESOS,ANUAL
1569433302,24/06/2022,24/06/2022,AGUINALDO,22987,22987,PESOS,ANUAL
1569433304,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433391,24/06/2022,24/06/2022,AGUINALDO,42021.36,42021.36,PESOS,ANUAL
1569433394,24/06/2022,24/06/2022,AGUINALDO,23145.51,23145.51,PESOS,ANUAL
1569433473,24/06/2022,24/06/2022,AGUINALDO,27816.6,27816.6,PESOS,ANUAL
1569433475,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433557,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433559,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433643,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433646,24/06/2022,24/06/2022,AGUINALDO,19159.36,19159.36,PESOS,ANUAL
1569433731,24/06/2022,24/06/2022,AGUINALDO,10131.29,10131.29,PESOS,ANUAL
1569433733,24/06/2022,24/06/2022,AGUINALDO,20271.64,20271.64,PESOS,ANUAL
1569433819,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433821,24/06/2022,24/06/2022,AGUINALDO,24907.16,24907.16,PESOS,ANUAL
1569433860,24/06/2022,24/06/2022,AGUINALDO,20657.36,20657.36,PESOS,ANUAL
1569433862,24/06/2022,24/06/2022,AGUINALDO,16673.31,16673.31,PESOS,ANUAL
1569433950,24/06/2022,24/06/2022,AGUINALDO,15209.91,15209.91,PESOS,ANUAL
1569433952,24/06/2022,24/06/2022,AGUINALDO,19830.6,19830.6,PESOS,ANUAL
1569434042,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569434045,24/06/2022,24/06/2022,AGUINALDO,12454,12454,PESOS,ANUAL
1569434089,24/06/2022,24/06/2022,AGUINALDO,20368.92,20368.92,PESOS,ANUAL
1569434166,24/06/2022,24/06/2022,AGUINALDO,17363.85,17363.85,PESOS,ANUAL
1569434169,24/06/2022,24/06/2022,AGUINALDO,20674.17,20674.17,PESOS,ANUAL
1569431608,24/06/2022,24/06/2022,AGUINALDO,18767.88,18767.88,PESOS,ANUAL
1569431610,24/06/2022,24/06/2022,AGUINALDO,12437.73,12437.73,PESOS,ANUAL
1569431717,24/06/2022,24/06/2022,AGUINALDO,13037.24,13037.24,PESOS,ANUAL
1569431720,24/06/2022,24/06/2022,AGUINALDO,19520.67,19520.67,PESOS,ANUAL
1569431814,24/06/2022,24/06/2022,AGUINALDO,19706.76,19706.76,PESOS,ANUAL
1569431817,24/06/2022,24/06/2022,AGUINALDO,22101.12,22101.12,PESOS,ANUAL
1569431914,24/06/2022,24/06/2022,AGUINALDO,14872.8,14872.8,PESOS,ANUAL
1569431918,24/06/2022,24/06/2022,AGUINALDO,14666.24,14666.24,PESOS,ANUAL
1569431921,24/06/2022,24/06/2022,AGUINALDO,22775.63,22775.63,PESOS,ANUAL
1569432015,24/06/2022,24/06/2022,AGUINALDO,20987.04,20987.04,PESOS,ANUAL
1569432018,24/06/2022,24/06/2022,AGUINALDO,17000.13,17000.13,PESOS,ANUAL
1569432021,24/06/2022,24/06/2022,AGUINALDO,24771.6,24771.6,PESOS,ANUAL
1569432122,24/06/2022,24/06/2022,AGUINALDO,20692.8,20692.8,PESOS,ANUAL
1569432125,24/06/2022,24/06/2022,AGUINALDO,23372.33,23372.33,PESOS,ANUAL
1569432207,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432209,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432284,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432287,24/06/2022,24/06/2022,AGUINALDO,21689.51,21689.51,PESOS,ANUAL
1569432369,24/06/2022,24/06/2022,AGUINALDO,26244.72,26244.72,PESOS,ANUAL
1569432372,24/06/2022,24/06/2022,AGUINALDO,20530.13,20530.13,PESOS,ANUAL
1569432449,24/06/2022,24/06/2022,AGUINALDO,19053.92,19053.92,PESOS,ANUAL
1569432452,24/06/2022,24/06/2022,AGUINALDO,22669.59,22669.59,PESOS,ANUAL
1569432540,24/06/2022,24/06/2022,AGUINALDO,29833.72,29833.72,PESOS,ANUAL
1569432542,24/06/2022,24/06/2022,AGUINALDO,16432.72,16432.72,PESOS,ANUAL
1569432619,24/06/2022,24/06/2022,AGUINALDO,30944.49,30944.49,PESOS,ANUAL
1569432622,24/06/2022,24/06/2022,AGUINALDO,19489.4,19489.4,PESOS,ANUAL
1569432713,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432716,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432811,24/06/2022,24/06/2022,AGUINALDO,7520.09,7520.09,PESOS,ANUAL
1569432814,24/06/2022,24/06/2022,AGUINALDO,20952.45,20952.45,PESOS,ANUAL
1569432905,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432908,24/06/2022,24/06/2022,AGUINALDO,20952.45,20952.45,PESOS,ANUAL
1569432992,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569432994,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433076,24/06/2022,24/06/2022,AGUINALDO,5111.35,5111.35,PESOS,ANUAL
1569433079,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433164,24/06/2022,24/06/2022,AGUINALDO,34737.05,34737.05,PESOS,ANUAL
1569433167,24/06/2022,24/06/2022,AGUINALDO,36068.67,36068.67,PESOS,ANUAL
1569433243,24/06/2022,24/06/2022,AGUINALDO,26190.48,26190.48,PESOS,ANUAL
1569433245,24/06/2022,24/06/2022,AGUINALDO,20748.69,20748.69,PESOS,ANUAL
1569433307,24/06/2022,24/06/2022,AGUINALDO,44120.29,44120.29,PESOS,ANUAL
1569433309,24/06/2022,24/06/2022,AGUINALDO,8155.24,8155.24,PESOS,ANUAL
1569433396,24/06/2022,24/06/2022,AGUINALDO,9731.49,9731.49,PESOS,ANUAL
1569433399,24/06/2022,24/06/2022,AGUINALDO,10971.52,10971.52,PESOS,ANUAL
1569433478,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433480,24/06/2022,24/06/2022,AGUINALDO,17615.51,17615.51,PESOS,ANUAL
1569433562,24/06/2022,24/06/2022,AGUINALDO,30884.93,30884.93,PESOS,ANUAL
1569433564,24/06/2022,24/06/2022,AGUINALDO,16416.4,16416.4,PESOS,ANUAL
1569433567,24/06/2022,24/06/2022,AGUINALDO,17634.33,17634.33,PESOS,ANUAL
1569433648,24/06/2022,24/06/2022,AGUINALDO,21379.65,21379.65,PESOS,ANUAL
1569433651,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569433736,24/06/2022,24/06/2022,AGUINALDO,24434.69,24434.69,PESOS,ANUAL
1569433738,24/06/2022,24/06/2022,AGUINALDO,20362.24,20362.24,PESOS,ANUAL
1569433823,24/06/2022,24/06/2022,AGUINALDO,17378.76,17378.76,PESOS,ANUAL
1569433826,24/06/2022,24/06/2022,AGUINALDO,31290.43,31290.43,PESOS,ANUAL
1569433828,24/06/2022,24/06/2022,AGUINALDO,35821.87,35821.87,PESOS,ANUAL
1569433864,24/06/2022,24/06/2022,AGUINALDO,24301.89,24301.89,PESOS,ANUAL
1569433867,24/06/2022,24/06/2022,AGUINALDO,20171.23,20171.23,PESOS,ANUAL
1569433869,24/06/2022,24/06/2022,AGUINALDO,24083.51,24083.51,PESOS,ANUAL
1569433955,24/06/2022,24/06/2022,AGUINALDO,13181.36,13181.36,PESOS,ANUAL
1569433957,24/06/2022,24/06/2022,AGUINALDO,10565.57,10565.57,PESOS,ANUAL
1569434048,24/06/2022,24/06/2022,AGUINALDO,8903.89,8903.89,PESOS,ANUAL
1569434050,24/06/2022,24/06/2022,AGUINALDO,20362.24,20362.24,PESOS,ANUAL
1569434053,24/06/2022,24/06/2022,AGUINALDO,23260.4,23260.4,PESOS,ANUAL
1569434171,24/06/2022,24/06/2022,AGUINALDO,25151.2,25151.2,PESOS,ANUAL
1569434174,24/06/2022,24/06/2022,AGUINALDO,20774.21,20774.21,PESOS,ANUAL
1569431613,24/06/2022,24/06/2022,AGUINALDO,15325.92,15325.92,PESOS,ANUAL
1569431616,24/06/2022,24/06/2022,AGUINALDO,25761.45,25761.45,PESOS,ANUAL
1569431723,24/06/2022,24/06/2022,AGUINALDO,18118.8,18118.8,PESOS,ANUAL
1569431726,24/06/2022,24/06/2022,AGUINALDO,22988.88,22988.88,PESOS,ANUAL
